id,defects
133051,0.43
133052,0.18
133053,0.17
133054,0.74
133055,0.27
133056,0.23
133057,0.28
133058,0.47
133059,0.57
133060,0.19
133061,0.08
133062,0.21
133063,0.23
133064,0.49
133065,0.49
133066,0.23
133067,0.44
133068,0.36
133069,0.25
133070,0.29
133071,0.56
133072,0.36
133073,0.18
133074,0.31
133075,0.25
133076,0.15
133077,0.17
133078,0.66
133079,0.21
133080,0.26
133081,0.21
133082,0.35
133083,0.29
133084,0.24
133085,0.32
133086,0.39
133087,0.32
133088,0.37
133089,0.18
133090,0.14
133091,0.54
133092,0.33
133093,0.78
133094,0.54
133095,0.14
133096,0.22
133097,0.17
133098,0.25
133099,0.23
133100,0.39
133101,0.1
133102,0.27
133103,0.19
133104,0.3
133105,0.32
133106,0.31
133107,0.18
133108,0.36
133109,0.36
133110,0.35
133111,0.08
133112,0.39
133113,0.51
133114,0.36
133115,0.3
133116,0.28
133117,0.22
133118,0.64
133119,0.25
133120,0.07
133121,0.22
133122,0.23
133123,0.25
133124,0.48
133125,0.19
133126,0.33
133127,0.58
133128,0.05
133129,0.25
133130,0.55
133131,0.69
133132,0.34
133133,0.38
133134,0.15
133135,0.15
133136,0.02
133137,0.37
133138,0.16
133139,0.08
133140,0.4
133141,0.36
133142,0.27
133143,0.61
133144,0.26
133145,0.31
133146,0.24
133147,0.32
133148,0.29
133149,0.17
133150,0.43
133151,0.34
133152,0.39
133153,0.51
133154,0.9
133155,0.1
133156,0.5
133157,0.27
133158,0.1
133159,0.62
133160,0.08
133161,0.55
133162,0.22
133163,0.6
133164,0.45
133165,0.33
133166,0.35
133167,0.07
133168,0.76
133169,0.69
133170,0.61
133171,0.39
133172,0.23
133173,0.1
133174,0.34
133175,0.38
133176,0.37
133177,0.37
133178,0.25
133179,0.77
133180,0.32
133181,0.2
133182,0.49
133183,0.27
133184,0.13
133185,0.38
133186,0.32
133187,0.19
133188,0.12
133189,0.32
133190,0.18
133191,0.19
133192,0.16
133193,0.36
133194,0.22
133195,0.69
133196,0.06
133197,0.83
133198,0.21
133199,0.41
133200,0.41
133201,0.17
133202,0.61
133203,0.1
133204,0.35
133205,0.12
133206,0.73
133207,0.29
133208,0.13
133209,0.22
133210,0.21
133211,0.35
133212,0.18
133213,0.42
133214,0.31
133215,0.23
133216,0.11
133217,0.3
133218,0.33
133219,0.32
133220,0.15
133221,0.13
133222,0.33
133223,0.3
133224,0.21
133225,0.32
133226,0.2
133227,0.31
133228,0.32
133229,0.13
133230,0.57
133231,0.15
133232,0.54
133233,0.18
133234,0.27
133235,0.06
133236,0.74
133237,0.12
133238,0.2
133239,0.23
133240,0.44
133241,0.26
133242,0.3
133243,0.36
133244,0.19
133245,0.21
133246,0.24
133247,0.29
133248,0.55
133249,0.25
133250,0.4
133251,0.06
133252,0.22
133253,0.34
133254,0.31
133255,0.14
133256,0.18
133257,0.65
133258,0.27
133259,0.2
133260,0.31
133261,0.18
133262,0.56
133263,0.21
133264,0.08
133265,0.12
133266,0.42
133267,0.6
133268,0.24
133269,0.29
133270,0.15
133271,0.53
133272,0.36
133273,0.66
133274,0.15
133275,0.2
133276,0.22
133277,0.07
133278,0.31
133279,0.39
133280,0.26
133281,0.26
133282,0.31
133283,0.47
133284,0.25
133285,0.34
133286,0.29
133287,0.38
133288,0.36
133289,0.36
133290,0.53
133291,0.14
133292,0.48
133293,0.72
133294,0.33
133295,0.32
133296,0.28
133297,0.38
133298,0.11
133299,0.41
133300,0.09
133301,0.57
133302,0.39
133303,0.76
133304,0.17
133305,0.44
133306,0.42
133307,0.42
133308,0.41
133309,0.19
133310,0.67
133311,0.07
133312,0.43
133313,0.45
133314,0.23
133315,0.16
133316,0.3
133317,0.3
133318,0.29
133319,0.25
133320,0.26
133321,0.25
133322,0.23
133323,0.33
133324,0.2
133325,0.14
133326,0.3
133327,0.15
133328,0.11
133329,0.44
133330,0.28
133331,0.59
133332,0.36
133333,0.48
133334,0.31
133335,0.28
133336,0.21
133337,0.52
133338,0.2
133339,0.45
133340,0.23
133341,0.12
133342,0.27
133343,0.32
133344,0.42
133345,0.29
133346,0.28
133347,0.46
133348,0.58
133349,0.29
133350,0.31
133351,0.63
133352,0.26
133353,0.31
133354,0.44
133355,0.47
133356,0.15
133357,0.27
133358,0.52
133359,0.18
133360,0.17
133361,0.45
133362,0.9
133363,0.3
133364,0.47
133365,0.24
133366,0.21
133367,0.11
133368,0.25
133369,0.18
133370,0.36
133371,0.13
133372,0.02
133373,0.16
133374,0.36
133375,0.23
133376,0.37
133377,0.17
133378,0.48
133379,0.31
133380,0.26
133381,0.27
133382,0.32
133383,0.32
133384,0.2
133385,0.19
133386,0.6
133387,0.46
133388,0.57
133389,0.4
133390,0.22
133391,0.27
133392,0.44
133393,0.55
133394,0.88
133395,0.22
133396,0.43
133397,0.36
133398,0.07
133399,0.22
133400,0.16
133401,0.21
133402,0.21
133403,0.27
133404,0.23
133405,0.34
133406,0.29
133407,0.17
133408,0.2
133409,0.31
133410,0.35
133411,0.61
133412,0.5
133413,0.68
133414,0.67
133415,0.21
133416,0.33
133417,0.26
133418,0.52
133419,0.53
133420,0.14
133421,0.45
133422,0.29
133423,0.29
133424,0.41
133425,0.24
133426,0.23
133427,0.56
133428,0.36
133429,0.39
133430,0.07
133431,0.39
133432,0.85
133433,0.71
133434,0.49
133435,0.23
133436,0.79
133437,0.38
133438,0.19
133439,0.61
133440,0.29
133441,0.49
133442,0.2
133443,0.12
133444,0.46
133445,0.33
133446,0.22
133447,0.15
133448,0.89
133449,0.74
133450,0.18
133451,0.26
133452,0.12
133453,0.2
133454,0.33
133455,0.2
133456,0.06
133457,0.32
133458,0.41
133459,0.31
133460,0.21
133461,0.1
133462,0.12
133463,0.32
133464,0.07
133465,0.24
133466,0.49
133467,0.2
133468,0.29
133469,0.14
133470,0.67
133471,0.23
133472,0.16
133473,0.17
133474,0.24
133475,0.41
133476,0.22
133477,0.6
133478,0.68
133479,0.59
133480,0.36
133481,0.52
133482,0.32
133483,0.13
133484,0.21
133485,0.18
133486,0.12
133487,0.23
133488,0.32
133489,0.07
133490,0.22
133491,0.36
133492,0.28
133493,0.53
133494,0.34
133495,0.46
133496,0.66
133497,0.27
133498,0.31
133499,0.45
133500,0.22
133501,0.37
133502,0.33
133503,0.41
133504,0.03
133505,0.51
133506,0.23
133507,0.12
133508,0.27
133509,0.38
133510,0.43
133511,0.07
133512,0.24
133513,0.3
133514,0.14
133515,0.27
133516,0.31
133517,0.22
133518,0.27
133519,0.45
133520,0.34
133521,0.13
133522,0.25
133523,0.29
133524,0.42
133525,0.14
133526,0.18
133527,0.55
133528,0.22
133529,0.2
133530,0.03
133531,0.23
133532,0.33
133533,0.38
133534,0.51
133535,0.13
133536,0.24
133537,0.33
133538,0.44
133539,0.58
133540,0.45
133541,0.36
133542,0.11
133543,0.18
133544,0.37
133545,0.41
133546,0.26
133547,0.4
133548,0.33
133549,0.33
133550,0.36
133551,0.34
133552,0.63
133553,0.42
133554,0.4
133555,0.21
133556,0.39
133557,0.09
133558,0.39
133559,0.4
133560,0.34
133561,0.27
133562,0.12
133563,0.44
133564,0.59
133565,0.03
133566,0.35
133567,0.89
133568,0.2
133569,0.15
133570,0.41
133571,0.23
133572,0.1
133573,0.22
133574,0.26
133575,0.29
133576,0.64
133577,0.69
133578,0.77
133579,0.35
133580,0.19
133581,0.82
133582,0.47
133583,0.26
133584,0.27
133585,0.34
133586,0.5
133587,0.38
133588,0.39
133589,0.19
133590,0.35
133591,0.66
133592,0.26
133593,0.25
133594,0.76
133595,0.51
133596,0.22
133597,0.27
133598,0.11
133599,0.23
133600,0.22
133601,0.32
133602,0.41
133603,0.35
133604,0.21
133605,0.43
133606,0.16
133607,0.09
133608,0.43
133609,0.74
133610,0.7
133611,0.55
133612,0.15
133613,0.07
133614,0.22
133615,0.41
133616,0.32
133617,0.25
133618,0.26
133619,0.28
133620,0.22
133621,0.17
133622,0.26
133623,0.27
133624,0.21
133625,0.84
133626,0.41
133627,0.17
133628,0.03
133629,0.43
133630,0.09
133631,0.13
133632,0.09
133633,0.27
133634,0.24
133635,0.13
133636,0.39
133637,0.69
133638,0.13
133639,0.04
133640,0.37
133641,0.36
133642,0.16
133643,0.2
133644,0.37
133645,0.32
133646,0.16
133647,0.27
133648,0.14
133649,0.43
133650,0.77
133651,0.37
133652,0.26
133653,0.28
133654,0.15
133655,0.25
133656,0.26
133657,0.15
133658,0.55
133659,0.8
133660,0.42
133661,0.18
133662,0.57
133663,0.2
133664,0.83
133665,0.49
133666,0.31
133667,0.55
133668,0.46
133669,0.27
133670,0.37
133671,0.22
133672,0.2
133673,0.32
133674,0.28
133675,0.27
133676,0.11
133677,0.28
133678,0.27
133679,0.29
133680,0.09
133681,0.22
133682,0.34
133683,0.33
133684,0.12
133685,0.26
133686,0.65
133687,0.24
133688,0.27
133689,0.48
133690,0.39
133691,0.47
133692,0.44
133693,0.24
133694,0.93
133695,0.29
133696,0.29
133697,0.18
133698,0.26
133699,0.64
133700,0.54
133701,0.12
133702,0.13
133703,0.33
133704,0.35
133705,0.31
133706,0.13
133707,0.3
133708,0.31
133709,0.24
133710,0.1
133711,0.2
133712,0.32
133713,0.18
133714,0.21
133715,0.35
133716,0.45
133717,0.56
133718,0.09
133719,0.34
133720,0.52
133721,0.7
133722,0.16
133723,0.05
133724,0.32
133725,0.48
133726,0.11
133727,0.3
133728,0.29
133729,0.25
133730,0.22
133731,0.32
133732,0.19
133733,0.1
133734,0.14
133735,0.78
133736,0.3
133737,0.07
133738,0.58
133739,0.39
133740,0.41
133741,0.3
133742,0.16
133743,0.22
133744,0.37
133745,0.16
133746,0.35
133747,0.47
133748,0.2
133749,0.51
133750,0.19
133751,0.27
133752,0.12
133753,0.36
133754,0.43
133755,0.22
133756,0.14
133757,0.32
133758,0.35
133759,0.34
133760,0.3
133761,0.55
133762,0.21
133763,0.07
133764,0.36
133765,0.43
133766,0.21
133767,0.69
133768,0.28
133769,0.43
133770,0.36
133771,0.37
133772,0.35
133773,0.13
133774,0.28
133775,0.32
133776,0.32
133777,0.65
133778,0.25
133779,0.29
133780,0.18
133781,0.35
133782,0.42
133783,0.62
133784,0.82
133785,0.54
133786,0.73
133787,0.2
133788,0.67
133789,0.2
133790,0.36
133791,0.09
133792,0.12
133793,0.18
133794,0.14
133795,0.45
133796,0.16
133797,0.22
133798,0.24
133799,0.35
133800,0.13
133801,0.38
133802,0.63
133803,0.45
133804,0.23
133805,0.31
133806,0.33
133807,0.49
133808,0.07
133809,0.32
133810,0.57
133811,0.48
133812,0.32
133813,0.19
133814,0.33
133815,0.41
133816,0.57
133817,0.58
133818,0.12
133819,0.4
133820,0.31
133821,0.23
133822,0.55
133823,0.01
133824,0.4
133825,0.18
133826,0.18
133827,0.3
133828,0.22
133829,0.47
133830,0.26
133831,0.17
133832,0.35
133833,0.53
133834,0.42
133835,0.44
133836,0.21
133837,0.43
133838,0.49
133839,0.37
133840,0.21
133841,0.68
133842,0.17
133843,0.4
133844,0.21
133845,0.59
133846,0.66
133847,0.32
133848,0.59
133849,0.39
133850,0.29
133851,0.54
133852,0.25
133853,0.72
133854,0.15
133855,0.32
133856,0.36
133857,0.5
133858,0.59
133859,0.85
133860,0.13
133861,0.21
133862,0.84
133863,0.4
133864,0.17
133865,0.38
133866,0.14
133867,0.37
133868,0.26
133869,0.24
133870,0.56
133871,0.33
133872,0.25
133873,0.32
133874,0.37
133875,0.35
133876,0.29
133877,0.13
133878,0.27
133879,0.39
133880,0.33
133881,0.04
133882,0.1
133883,0.21
133884,0.27
133885,0.29
133886,0.28
133887,0.36
133888,0.33
133889,0.38
133890,0.13
133891,0.05
133892,0.29
133893,0.38
133894,0.11
133895,0.16
133896,0.12
133897,0.29
133898,0.11
133899,0.43
133900,0.09
133901,0.32
133902,0.66
133903,0.48
133904,0.17
133905,0.39
133906,0.08
133907,0.19
133908,0.17
133909,0.15
133910,0.68
133911,0.29
133912,0.29
133913,0.18
133914,0.14
133915,0.2
133916,0.44
133917,0.14
133918,0.27
133919,0.22
133920,0.12
133921,0.52
133922,0.32
133923,0.38
133924,0.42
133925,0.23
133926,0.13
133927,0.11
133928,0.32
133929,0.64
133930,0.49
133931,0.31
133932,0.1
133933,0.07
133934,0.04
133935,0.22
133936,0.08
133937,0.64
133938,0.15
133939,0.14
133940,0.21
133941,0.38
133942,0.22
133943,0.8
133944,0.36
133945,0.25
133946,0.1
133947,0.31
133948,0.34
133949,0.15
133950,0.31
133951,0.08
133952,0.19
133953,0.42
133954,0.04
133955,0.28
133956,0.25
133957,0.53
133958,0.42
133959,0.25
133960,0.25
133961,0.45
133962,0.42
133963,0.11
133964,0.39
133965,0.51
133966,0.35
133967,0.61
133968,0.04
133969,0.11
133970,0.24
133971,0.39
133972,0.41
133973,0.41
133974,0.22
133975,0.46
133976,0.37
133977,0.73
133978,0.36
133979,0.41
133980,0.29
133981,0.45
133982,0.23
133983,0.51
133984,0.28
133985,0.52
133986,0.36
133987,0.11
133988,0.38
133989,0.27
133990,0.37
133991,0.09
133992,0.3
133993,0.39
133994,0.21
133995,0.07
133996,0.22
133997,0.44
133998,0.27
133999,0.31
134000,0.06
134001,0.5
134002,0.6
134003,0.27
134004,0.37
134005,0.32
134006,0.31
134007,0.62
134008,0.28
134009,0.18
134010,0.33
134011,0.26
134012,0.27
134013,0.24
134014,0.37
134015,0.47
134016,0.31
134017,0.27
134018,0.07
134019,0.3
134020,0.05
134021,0.36
134022,0.06
134023,0.13
134024,0.23
134025,0.29
134026,0.23
134027,0.67
134028,0.19
134029,0.19
134030,0.25
134031,0.53
134032,0.37
134033,0.1
134034,0.36
134035,0.2
134036,0.24
134037,0.14
134038,0.13
134039,0.56
134040,0.32
134041,0.25
134042,0.32
134043,0.32
134044,0.07
134045,0.21
134046,0.21
134047,0.2
134048,0.25
134049,0.19
134050,0.12
134051,0.11
134052,0.33
134053,0.42
134054,0.29
134055,0.27
134056,0.3
134057,0.43
134058,0.29
134059,0.54
134060,0.1
134061,0.41
134062,0.37
134063,0.43
134064,0.31
134065,0.27
134066,0.2
134067,0.36
134068,0.13
134069,0.09
134070,0.3
134071,0.24
134072,0.15
134073,0.51
134074,0.46
134075,0.48
134076,0.37
134077,0.4
134078,0.53
134079,0.31
134080,0.14
134081,0.49
134082,0.69
134083,0.07
134084,0.4
134085,0.66
134086,0.31
134087,0.46
134088,0.18
134089,0.18
134090,0.32
134091,0.34
134092,0.36
134093,0.31
134094,0.11
134095,0.46
134096,0.06
134097,0.31
134098,0.06
134099,0.37
134100,0.13
134101,0.13
134102,0.49
134103,0.07
134104,0.31
134105,0.47
134106,0.16
134107,0.28
134108,0.28
134109,0.31
134110,0.27
134111,0.16
134112,0.22
134113,0.23
134114,0.07
134115,0.07
134116,0.49
134117,0.31
134118,0.33
134119,0.48
134120,0.29
134121,0.11
134122,0.28
134123,0.69
134124,0.22
134125,0.16
134126,0.15
134127,0.28
134128,0.42
134129,0.55
134130,0.28
134131,0.22
134132,0.32
134133,0.14
134134,0.59
134135,0.41
134136,0.13
134137,0.16
134138,0.09
134139,0.29
134140,0.38
134141,0.15
134142,0.2
134143,0.17
134144,0.33
134145,0.08
134146,0.53
134147,0.71
134148,0.33
134149,0.43
134150,0.37
134151,0.24
134152,0.18
134153,0.24
134154,0.09
134155,0.16
134156,0.47
134157,0.21
134158,0.4
134159,0.56
134160,0.58
134161,0.28
134162,0.05
134163,0.04
134164,0.14
134165,0.76
134166,0.22
134167,0.68
134168,0.46
134169,0.29
134170,0.25
134171,0.15
134172,0.34
134173,0.1
134174,0.12
134175,0.21
134176,0.18
134177,0.39
134178,0.28
134179,0.5
134180,0.08
134181,0.15
134182,0.36
134183,0.11
134184,0.35
134185,0.24
134186,0.49
134187,0.3
134188,0.2
134189,0.25
134190,0.23
134191,0.64
134192,0.08
134193,0.73
134194,0.48
134195,0.17
134196,0.18
134197,0.33
134198,0.15
134199,0.4
134200,0.58
134201,0.23
134202,0.3
134203,0.21
134204,0.33
134205,0.1
134206,0.73
134207,0.33
134208,0.2
134209,0.24
134210,0.16
134211,0.16
134212,0.69
134213,0.22
134214,0.09
134215,0.39
134216,0.18
134217,0.3
134218,0.22
134219,0.2
134220,0.71
134221,0.44
134222,0.1
134223,0.17
134224,0.35
134225,0.13
134226,0.49
134227,0.57
134228,0.27
134229,0.24
134230,0.15
134231,0.22
134232,0.49
134233,0.17
134234,0.66
134235,0.59
134236,0.08
134237,0.67
134238,0.19
134239,0.22
134240,0.1
134241,0.27
134242,0.58
134243,0.39
134244,0.2
134245,0.15
134246,0.59
134247,0.14
134248,0.42
134249,0.43
134250,0.42
134251,0.21
134252,0.32
134253,0.65
134254,0.21
134255,0.56
134256,0.49
134257,0.09
134258,0.68
134259,0.35
134260,0.59
134261,0.71
134262,0.32
134263,0.43
134264,0.41
134265,0.37
134266,0.64
134267,0.31
134268,0.15
134269,0.28
134270,0.25
134271,0.62
134272,0.28
134273,0.26
134274,0.37
134275,0.46
134276,0.27
134277,0.41
134278,0.51
134279,0.49
134280,0.37
134281,0.46
134282,0.57
134283,0.22
134284,0.76
134285,0.32
134286,0.33
134287,0.83
134288,0.09
134289,0.34
134290,0.47
134291,0.27
134292,0.1
134293,0.34
134294,0.04
134295,0.42
134296,0.14
134297,0.22
134298,0.12
134299,0.52
134300,0.47
134301,0.18
134302,0.51
134303,0.26
134304,0.24
134305,0.29
134306,0.25
134307,0.38
134308,0.69
134309,0.41
134310,0.16
134311,0.42
134312,0.39
134313,0.18
134314,0.6
134315,0.11
134316,0.72
134317,0.31
134318,0.28
134319,0.18
134320,0.55
134321,0.78
134322,0.19
134323,0.36
134324,0.28
134325,0.36
134326,0.11
134327,0.3
134328,0.59
134329,0.66
134330,0.09
134331,0.26
134332,0.34
134333,0.64
134334,0.34
134335,0.32
134336,0.29
134337,0.17
134338,0.32
134339,0.27
134340,0.19
134341,0.62
134342,0.22
134343,0.07
134344,0.1
134345,0.18
134346,0.23
134347,0.3
134348,0.29
134349,0.44
134350,0.25
134351,0.14
134352,0.36
134353,0.45
134354,0.27
134355,0.17
134356,0.22
134357,0.21
134358,0.4
134359,0.38
134360,0.32
134361,0.22
134362,0.09
134363,0.45
134364,0.27
134365,0.17
134366,0.27
134367,0.39
134368,0.7
134369,0.27
134370,0.32
134371,0.1
134372,0.27
134373,0.28
134374,0.04
134375,0.47
134376,0.09
134377,0.4
134378,0.34
134379,0.12
134380,0.23
134381,0.17
134382,0.49
134383,0.31
134384,0.25
134385,0.33
134386,0.39
134387,0.38
134388,0.64
134389,0.15
134390,0.6
134391,0.3
134392,0.64
134393,0.11
134394,0.64
134395,0.36
134396,0.43
134397,0.24
134398,0.16
134399,0.36
134400,0.22
134401,0.33
134402,0.54
134403,0.13
134404,0.26
134405,0.33
134406,0.22
134407,0.22
134408,0.16
134409,0.02
134410,0.47
134411,0.11
134412,0.15
134413,0.31
134414,0.3
134415,0.24
134416,0.18
134417,0.29
134418,0.1
134419,0.5
134420,0.34
134421,0.26
134422,0.22
134423,0.24
134424,0.36
134425,0.06
134426,0.71
134427,0.35
134428,0.13
134429,0.36
134430,0.2
134431,0.66
134432,0.37
134433,0.2
134434,0.29
134435,0.23
134436,0.51
134437,0.23
134438,0.3
134439,0.13
134440,0.2
134441,0.41
134442,0.26
134443,0.12
134444,0.59
134445,0.16
134446,0.4
134447,0.53
134448,0.16
134449,0.15
134450,0.29
134451,0.57
134452,0.32
134453,0.24
134454,0.72
134455,0.42
134456,0.46
134457,0.3
134458,0.16
134459,0.79
134460,0.46
134461,0.3
134462,0.13
134463,0.14
134464,0.54
134465,0.29
134466,0.18
134467,0.43
134468,0.21
134469,0.48
134470,0.49
134471,0.24
134472,0.32
134473,0.37
134474,0.37
134475,0.74
134476,0.19
134477,0.34
134478,0.1
134479,0.22
134480,0.71
134481,0.32
134482,0.2
134483,0.34
134484,0.37
134485,0.64
134486,0.07
134487,0.24
134488,0.27
134489,0.22
134490,0.19
134491,0.36
134492,0.64
134493,0.78
134494,0.36
134495,0.58
134496,0.33
134497,0.41
134498,0.41
134499,0.3
134500,0.29
134501,0.18
134502,0.17
134503,0.26
134504,0.32
134505,0.5
134506,0.27
134507,0.1
134508,0.2
134509,0.1
134510,0.12
134511,0.34
134512,0.25
134513,0.31
134514,0.72
134515,0.28
134516,0.16
134517,0.51
134518,0.37
134519,0.47
134520,0.29
134521,0.47
134522,0.47
134523,0.48
134524,0.12
134525,0.3
134526,0.05
134527,0.27
134528,0.37
134529,0.28
134530,0.19
134531,0.36
134532,0.2
134533,0.76
134534,0.51
134535,0.18
134536,0.27
134537,0.47
134538,0.21
134539,0.38
134540,0.12
134541,0.26
134542,0.43
134543,0.36
134544,0.26
134545,0.18
134546,0.17
134547,0.35
134548,0.42
134549,0.29
134550,0.66
134551,0.35
134552,0.38
134553,0.17
134554,0.43
134555,0.69
134556,0.3
134557,0.53
134558,0.29
134559,0.73
134560,0.64
134561,0.23
134562,0.38
134563,0.18
134564,0.46
134565,0.4
134566,0.71
134567,0.17
134568,0.37
134569,0.33
134570,0.13
134571,0.25
134572,0.25
134573,0.24
134574,0.37
134575,0.26
134576,0.22
134577,0.23
134578,0.35
134579,0.3
134580,0.31
134581,0.23
134582,0.75
134583,0.23
134584,0.41
134585,0.26
134586,0.2
134587,0.15
134588,0.22
134589,0.11
134590,0.26
134591,0.16
134592,0.22
134593,0.26
134594,0.44
134595,0.17
134596,0.31
134597,0.08
134598,0.44
134599,0.4
134600,0.42
134601,0.18
134602,0.36
134603,0.27
134604,0.18
134605,0.32
134606,0.18
134607,0.3
134608,0.01
134609,0.42
134610,0.7
134611,0.78
134612,0.13
134613,0.32
134614,0.51
134615,0.33
134616,0.31
134617,0.06
134618,0.41
134619,0.24
134620,0.19
134621,0.26
134622,0.19
134623,0.29
134624,0.32
134625,0.22
134626,0.75
134627,0.32
134628,0.42
134629,0.36
134630,0.33
134631,0.23
134632,0.52
134633,0.49
134634,0.13
134635,0.33
134636,0.61
134637,0.5
134638,0.83
134639,0.86
134640,0.13
134641,0.32
134642,0.35
134643,0.39
134644,0.24
134645,0.12
134646,0.2
134647,0.43
134648,0.37
134649,0.18
134650,0.3
134651,0.42
134652,0.19
134653,0.09
134654,0.14
134655,0.14
134656,0.12
134657,0.39
134658,0.72
134659,0.81
134660,0.26
134661,0.66
134662,0.16
134663,0.12
134664,0.45
134665,0.36
134666,0.46
134667,0.54
134668,0.32
134669,0.38
134670,0.51
134671,0.15
134672,0.27
134673,0.38
134674,0.28
134675,0.44
134676,0.58
134677,0.22
134678,0.28
134679,0.39
134680,0.22
134681,0.85
134682,0.21
134683,0.25
134684,0.36
134685,0.31
134686,0.25
134687,0.2
134688,0.6
134689,0.29
134690,0.41
134691,0.28
134692,0.06
134693,0.18
134694,0.42
134695,0.25
134696,0.9
134697,0.68
134698,0.33
134699,0.29
134700,0.11
134701,0.27
134702,0.35
134703,0.22
134704,0.41
134705,0.28
134706,0.48
134707,0.18
134708,0.19
134709,0.31
134710,0.23
134711,0.06
134712,0.22
134713,0.33
134714,0.14
134715,0.56
134716,0.17
134717,0.37
134718,0.43
134719,0.33
134720,0.32
134721,0.33
134722,0.37
134723,0.18
134724,0.32
134725,0.4
134726,0.05
134727,0.33
134728,0.11
134729,0.27
134730,0.26
134731,0.31
134732,0.12
134733,0.02
134734,0.29
134735,0.54
134736,0.46
134737,0.49
134738,0.23
134739,0.78
134740,0.11
134741,0.35
134742,0.47
134743,0.25
134744,0.18
134745,0.24
134746,0.41
134747,0.87
134748,0.71
134749,0.35
134750,0.22
134751,0.34
134752,0.43
134753,0.26
134754,0.27
134755,0.19
134756,0.28
134757,0.07
134758,0.19
134759,0.51
134760,0.08
134761,0.34
134762,0.36
134763,0.15
134764,0.16
134765,0.33
134766,0.29
134767,0.65
134768,0.85
134769,0.38
134770,0.8
134771,0.22
134772,0.38
134773,0.27
134774,0.11
134775,0.11
134776,0.09
134777,0.14
134778,0.74
134779,0.11
134780,0.2
134781,0.38
134782,0.77
134783,0.43
134784,0.26
134785,0.25
134786,0.39
134787,0.15
134788,0.03
134789,0.17
134790,0.28
134791,0.29
134792,0.28
134793,0.34
134794,0.34
134795,0.44
134796,0.37
134797,0.6
134798,0.59
134799,0.49
134800,0.08
134801,0.31
134802,0.27
134803,0.57
134804,0.23
134805,0.41
134806,0.47
134807,0.37
134808,0.29
134809,0.55
134810,0.68
134811,0.23
134812,0.33
134813,0.66
134814,0.12
134815,0.82
134816,0.76
134817,0.11
134818,0.25
134819,0.06
134820,0.36
134821,0.38
134822,0.36
134823,0.63
134824,0.14
134825,0.35
134826,0.38
134827,0.07
134828,0.3
134829,0.33
134830,0.32
134831,0.19
134832,0.05
134833,0.21
134834,0.32
134835,0.33
134836,0.27
134837,0.56
134838,0.08
134839,0.51
134840,0.56
134841,0.37
134842,0.25
134843,0.15
134844,0.33
134845,0.25
134846,0.07
134847,0.33
134848,0.34
134849,0.4
134850,0.52
134851,0.17
134852,0.29
134853,0.39
134854,0.61
134855,0.11
134856,0.23
134857,0.07
134858,0.29
134859,0.49
134860,0.32
134861,0.03
134862,0.12
134863,0.37
134864,0.2
134865,0.46
134866,0.11
134867,0.26
134868,0.35
134869,0.35
134870,0.34
134871,0.48
134872,0.25
134873,0.17
134874,0.07
134875,0.23
134876,0.34
134877,0.78
134878,0.24
134879,0.73
134880,0.14
134881,0.57
134882,0.06
134883,0.2
134884,0.31
134885,0.09
134886,0.52
134887,0.13
134888,0.16
134889,0.33
134890,0.1
134891,0.45
134892,0.33
134893,0.27
134894,0.7
134895,0.35
134896,0.56
134897,0.51
134898,0.47
134899,0.86
134900,0.31
134901,0.33
134902,0.26
134903,0.23
134904,0.38
134905,0.07
134906,0.14
134907,0.68
134908,0.36
134909,0.32
134910,0.3
134911,0.22
134912,0.28
134913,0.05
134914,0.24
134915,0.39
134916,0.29
134917,0.51
134918,0.33
134919,0.29
134920,0.21
134921,0.25
134922,0.31
134923,0.51
134924,0.33
134925,0.28
134926,0.46
134927,0.22
134928,0.28
134929,0.71
134930,0.32
134931,0.38
134932,0.2
134933,0.18
134934,0.29
134935,0.48
134936,0.45
134937,0.27
134938,0.6
134939,0.59
134940,0.56
134941,0.66
134942,0.38
134943,0.29
134944,0.28
134945,0.24
134946,0.05
134947,0.34
134948,0.17
134949,0.41
134950,0.58
134951,0.44
134952,0.03
134953,0.21
134954,0.33
134955,0.12
134956,0.51
134957,0.22
134958,0.41
134959,0.39
134960,0.11
134961,0.62
134962,0.22
134963,0.33
134964,0.22
134965,0.07
134966,0.31
134967,0.31
134968,0.17
134969,0.1
134970,0.18
134971,0.44
134972,0.33
134973,0.37
134974,0.24
134975,0.18
134976,0.39
134977,0.42
134978,0.25
134979,0.44
134980,0.25
134981,0.24
134982,0.26
134983,0.15
134984,0.35
134985,0.46
134986,0.3
134987,0.35
134988,0.38
134989,0.19
134990,0.32
134991,0.34
134992,0.7
134993,0.19
134994,0.23
134995,0.27
134996,0.34
134997,0.19
134998,0.33
134999,0.28
135000,0.42
135001,0.63
135002,0.08
135003,0.26
135004,0.59
135005,0.33
135006,0.54
135007,0.11
135008,0.32
135009,0.13
135010,0.41
135011,0.64
135012,0.24
135013,0.22
135014,0.13
135015,0.59
135016,0.43
135017,0.29
135018,0.33
135019,0.26
135020,0.32
135021,0.36
135022,0.23
135023,0.6
135024,0.3
135025,0.17
135026,0.08
135027,0.36
135028,0.38
135029,0.27
135030,0.15
135031,0.36
135032,0.62
135033,0.24
135034,0.34
135035,0.1
135036,0.61
135037,0.45
135038,0.33
135039,0.16
135040,0.29
135041,0.2
135042,0.81
135043,0.35
135044,0.58
135045,0.12
135046,0.89
135047,0.25
135048,0.44
135049,0.21
